layer,filter,image,mean_activation
vgg/fc7_relu,2761,val_8132.JPEG,0.0
vgg/fc7_relu,2761,val_2280.JPEG,0.0
vgg/fc7_relu,2761,val_4960.JPEG,0.0
vgg/fc7_relu,2762,val_9103.JPEG,0.0
vgg/fc7_relu,2762,val_3625.JPEG,0.0
vgg/fc7_relu,2762,val_8132.JPEG,0.0
vgg/fc7_relu,2762,val_2280.JPEG,0.0
vgg/fc7_relu,2762,val_4005.JPEG,0.0
vgg/fc7_relu,2763,val_9103.JPEG,0.0
vgg/fc7_relu,2763,val_3625.JPEG,0.0
vgg/fc7_relu,2763,val_8132.JPEG,0.0
vgg/fc7_relu,2763,val_2280.JPEG,0.0
vgg/fc7_relu,2763,val_298.JPEG,0.0
vgg/fc7_relu,2764,val_9103.JPEG,0.0
vgg/fc7_relu,2764,val_4960.JPEG,0.0
vgg/fc7_relu,2764,val_298.JPEG,0.0
vgg/fc7_relu,2764,val_4005.JPEG,0.0
vgg/fc7_relu,2764,val_558.JPEG,0.0
vgg/fc7_relu,2765,val_9103.JPEG,0.0
vgg/fc7_relu,2765,val_8132.JPEG,0.0
vgg/fc7_relu,2765,val_2280.JPEG,0.0
vgg/fc7_relu,2765,val_4960.JPEG,0.0
vgg/fc7_relu,2765,val_298.JPEG,0.0
vgg/fc7_relu,2766,val_3625.JPEG,0.0
vgg/fc7_relu,2766,val_2280.JPEG,0.0
vgg/fc7_relu,2766,val_4960.JPEG,0.0
vgg/fc7_relu,2766,val_298.JPEG,0.0
vgg/fc7_relu,2766,val_4005.JPEG,0.0
vgg/fc7_relu,2767,val_9103.JPEG,0.0
vgg/fc7_relu,2767,val_3625.JPEG,0.0
vgg/fc7_relu,2767,val_8132.JPEG,0.0
vgg/fc7_relu,2767,val_2280.JPEG,0.0
vgg/fc7_relu,2767,val_298.JPEG,0.0
vgg/fc7_relu,2768,val_9103.JPEG,0.0
vgg/fc7_relu,2768,val_3625.JPEG,0.0
vgg/fc7_relu,2768,val_8132.JPEG,0.0
vgg/fc7_relu,2768,val_2280.JPEG,0.0
vgg/fc7_relu,2768,val_4960.JPEG,0.0
vgg/fc7_relu,2769,val_9103.JPEG,0.0
vgg/fc7_relu,2769,val_3625.JPEG,0.0
vgg/fc7_relu,2769,val_2280.JPEG,0.0
vgg/fc7_relu,2769,val_4960.JPEG,0.0
vgg/fc7_relu,2769,val_298.JPEG,0.0
vgg/fc7_relu,2770,val_9103.JPEG,0.0
vgg/fc7_relu,2770,val_3625.JPEG,0.0
vgg/fc7_relu,2770,val_8132.JPEG,0.0
vgg/fc7_relu,2770,val_2280.JPEG,0.0
vgg/fc7_relu,2770,val_4960.JPEG,0.0
vgg/fc7_relu,2771,val_9103.JPEG,0.0
vgg/fc7_relu,2771,val_3625.JPEG,0.0
vgg/fc7_relu,2771,val_8132.JPEG,0.0
vgg/fc7_relu,2771,val_2280.JPEG,0.0
vgg/fc7_relu,2771,val_298.JPEG,0.0
vgg/fc7_relu,2772,val_9103.JPEG,0.0
vgg/fc7_relu,2772,val_3625.JPEG,0.0
vgg/fc7_relu,2772,val_8132.JPEG,0.0
vgg/fc7_relu,2772,val_2280.JPEG,0.0
vgg/fc7_relu,2772,val_4960.JPEG,0.0
vgg/fc7_relu,2773,val_9103.JPEG,0.0
vgg/fc7_relu,2773,val_3625.JPEG,0.0
vgg/fc7_relu,2773,val_8132.JPEG,0.0
vgg/fc7_relu,2773,val_2280.JPEG,0.0
vgg/fc7_relu,2773,val_4960.JPEG,0.0
vgg/fc7_relu,2774,val_9103.JPEG,0.0
vgg/fc7_relu,2774,val_2280.JPEG,0.0
vgg/fc7_relu,2774,val_4960.JPEG,0.0
vgg/fc7_relu,2774,val_4005.JPEG,0.0
vgg/fc7_relu,2774,val_558.JPEG,0.0
vgg/fc7_relu,2775,val_9103.JPEG,0.0
vgg/fc7_relu,2775,val_3625.JPEG,0.0
vgg/fc7_relu,2775,val_8132.JPEG,0.0
vgg/fc7_relu,2775,val_2280.JPEG,0.0
vgg/fc7_relu,2775,val_4960.JPEG,0.0
vgg/fc7_relu,2776,val_9103.JPEG,0.0
vgg/fc7_relu,2776,val_2280.JPEG,0.0
vgg/fc7_relu,2776,val_4960.JPEG,0.0
vgg/fc7_relu,2776,val_1957.JPEG,0.0
vgg/fc7_relu,2776,val_5567.JPEG,0.0
vgg/fc7_relu,2777,val_9103.JPEG,0.0
vgg/fc7_relu,2777,val_3625.JPEG,0.0
vgg/fc7_relu,2777,val_8132.JPEG,0.0
vgg/fc7_relu,2777,val_2280.JPEG,0.0
vgg/fc7_relu,2777,val_4960.JPEG,0.0
vgg/fc7_relu,2778,val_9103.JPEG,0.0
vgg/fc7_relu,2778,val_3625.JPEG,0.0
vgg/fc7_relu,2778,val_8132.JPEG,0.0
vgg/fc7_relu,2778,val_2280.JPEG,0.0
vgg/fc7_relu,2778,val_4960.JPEG,0.0
vgg/fc7_relu,2779,val_9103.JPEG,0.0
vgg/fc7_relu,2779,val_3625.JPEG,0.0
vgg/fc7_relu,2779,val_2280.JPEG,0.0
vgg/fc7_relu,2779,val_4960.JPEG,0.0
vgg/fc7_relu,2779,val_298.JPEG,0.0
vgg/fc7_relu,2780,val_8132.JPEG,0.0
vgg/fc7_relu,2780,val_2280.JPEG,0.0
vgg/fc7_relu,2780,val_4960.JPEG,0.0
vgg/fc7_relu,2780,val_298.JPEG,0.0
vgg/fc7_relu,2780,val_4005.JPEG,0.0
vgg/fc7_relu,2781,val_9103.JPEG,0.0
vgg/fc7_relu,2781,val_3625.JPEG,0.0
vgg/fc7_relu,2781,val_4005.JPEG,0.0
vgg/fc7_relu,2781,val_1957.JPEG,0.0
vgg/fc7_relu,2781,val_2783.JPEG,0.0
vgg/fc7_relu,2782,val_9103.JPEG,0.0
vgg/fc7_relu,2782,val_3625.JPEG,0.0
vgg/fc7_relu,2782,val_8132.JPEG,0.0
vgg/fc7_relu,2782,val_2280.JPEG,0.0
vgg/fc7_relu,2782,val_4960.JPEG,0.0
vgg/fc7_relu,2783,val_9103.JPEG,0.0
vgg/fc7_relu,2783,val_3625.JPEG,0.0
vgg/fc7_relu,2783,val_2280.JPEG,0.0
vgg/fc7_relu,2783,val_4960.JPEG,0.0
vgg/fc7_relu,2783,val_298.JPEG,0.0
vgg/fc7_relu,2784,val_8132.JPEG,0.0
vgg/fc7_relu,2784,val_2280.JPEG,0.0
vgg/fc7_relu,2784,val_4960.JPEG,0.0
vgg/fc7_relu,2784,val_298.JPEG,0.0
vgg/fc7_relu,2784,val_4005.JPEG,0.0
vgg/fc7_relu,2785,val_3625.JPEG,0.0
vgg/fc7_relu,2785,val_8132.JPEG,0.0
vgg/fc7_relu,2785,val_2280.JPEG,0.0
vgg/fc7_relu,2785,val_4960.JPEG,0.0
vgg/fc7_relu,2785,val_298.JPEG,0.0
vgg/fc7_relu,2786,val_9103.JPEG,0.0
vgg/fc7_relu,2786,val_3625.JPEG,0.0
vgg/fc7_relu,2786,val_8132.JPEG,0.0
vgg/fc7_relu,2786,val_4960.JPEG,0.0
vgg/fc7_relu,2786,val_298.JPEG,0.0
vgg/fc7_relu,2787,val_9103.JPEG,0.0
vgg/fc7_relu,2787,val_3625.JPEG,0.0
vgg/fc7_relu,2787,val_8132.JPEG,0.0
vgg/fc7_relu,2787,val_2280.JPEG,0.0
vgg/fc7_relu,2787,val_4960.JPEG,0.0
vgg/fc7_relu,2788,val_9103.JPEG,0.0
vgg/fc7_relu,2788,val_3625.JPEG,0.0
vgg/fc7_relu,2788,val_8132.JPEG,0.0
vgg/fc7_relu,2788,val_4960.JPEG,0.0
vgg/fc7_relu,2788,val_4005.JPEG,0.0
vgg/fc7_relu,2789,val_9103.JPEG,0.0
vgg/fc7_relu,2789,val_3625.JPEG,0.0
vgg/fc7_relu,2789,val_8132.JPEG,0.0
vgg/fc7_relu,2789,val_2280.JPEG,0.0
vgg/fc7_relu,2789,val_4960.JPEG,0.0
vgg/fc7_relu,2790,val_9103.JPEG,0.0
vgg/fc7_relu,2790,val_3625.JPEG,0.0
vgg/fc7_relu,2790,val_8132.JPEG,0.0
vgg/fc7_relu,2790,val_2280.JPEG,0.0
vgg/fc7_relu,2790,val_4960.JPEG,0.0
vgg/fc7_relu,2791,val_9103.JPEG,0.0
vgg/fc7_relu,2791,val_3625.JPEG,0.0
vgg/fc7_relu,2791,val_8132.JPEG,0.0
vgg/fc7_relu,2791,val_2280.JPEG,0.0
vgg/fc7_relu,2791,val_4960.JPEG,0.0
vgg/fc7_relu,2792,val_9103.JPEG,0.0
vgg/fc7_relu,2792,val_8132.JPEG,0.0
vgg/fc7_relu,2792,val_2280.JPEG,0.0
vgg/fc7_relu,2792,val_4960.JPEG,0.0
vgg/fc7_relu,2792,val_4005.JPEG,0.0
vgg/fc7_relu,2793,val_9103.JPEG,0.0
vgg/fc7_relu,2793,val_3625.JPEG,0.0
vgg/fc7_relu,2793,val_2280.JPEG,0.0
vgg/fc7_relu,2793,val_4960.JPEG,0.0
vgg/fc7_relu,2793,val_298.JPEG,0.0
vgg/fc7_relu,2794,val_9103.JPEG,0.0
vgg/fc7_relu,2794,val_3625.JPEG,0.0
vgg/fc7_relu,2794,val_8132.JPEG,0.0
vgg/fc7_relu,2794,val_2280.JPEG,0.0
vgg/fc7_relu,2794,val_4960.JPEG,0.0
vgg/fc7_relu,2795,val_9103.JPEG,0.0
vgg/fc7_relu,2795,val_3625.JPEG,0.0
vgg/fc7_relu,2795,val_8132.JPEG,0.0
vgg/fc7_relu,2795,val_2280.JPEG,0.0
vgg/fc7_relu,2795,val_4960.JPEG,0.0
vgg/fc7_relu,2796,val_9103.JPEG,0.0
vgg/fc7_relu,2796,val_3625.JPEG,0.0
vgg/fc7_relu,2796,val_8132.JPEG,0.0
vgg/fc7_relu,2796,val_2280.JPEG,0.0
vgg/fc7_relu,2796,val_4960.JPEG,0.0
vgg/fc7_relu,2797,val_9103.JPEG,0.0
vgg/fc7_relu,2797,val_3625.JPEG,0.0
vgg/fc7_relu,2797,val_8132.JPEG,0.0
vgg/fc7_relu,2797,val_2280.JPEG,0.0
vgg/fc7_relu,2797,val_4960.JPEG,0.0
vgg/fc7_relu,2798,val_3625.JPEG,0.0
vgg/fc7_relu,2798,val_8132.JPEG,0.0
vgg/fc7_relu,2798,val_2280.JPEG,0.0
vgg/fc7_relu,2798,val_4960.JPEG,0.0
vgg/fc7_relu,2798,val_298.JPEG,0.0
vgg/fc7_relu,2799,val_9103.JPEG,0.0
vgg/fc7_relu,2799,val_3625.JPEG,0.0
vgg/fc7_relu,2799,val_8132.JPEG,0.0
vgg/fc7_relu,2799,val_2280.JPEG,0.0
vgg/fc7_relu,2799,val_298.JPEG,0.0
vgg/fc7_relu,2800,val_9103.JPEG,0.0
vgg/fc7_relu,2800,val_3625.JPEG,0.0
vgg/fc7_relu,2800,val_8132.JPEG,0.0
vgg/fc7_relu,2800,val_2280.JPEG,0.0
vgg/fc7_relu,2800,val_4960.JPEG,0.0
vgg/fc7_relu,2801,val_9103.JPEG,0.0
vgg/fc7_relu,2801,val_3625.JPEG,0.0
vgg/fc7_relu,2801,val_8132.JPEG,0.0
vgg/fc7_relu,2801,val_2280.JPEG,0.0
vgg/fc7_relu,2801,val_4960.JPEG,0.0
vgg/fc7_relu,2802,val_7521.JPEG,0.0
vgg/fc7_relu,2802,val_8950.JPEG,0.0
vgg/fc7_relu,2802,val_9570.JPEG,113.656318665
vgg/fc7_relu,2802,val_9060.JPEG,318.514099121
vgg/fc7_relu,2802,val_2480.JPEG,392.111785889
vgg/fc7_relu,2803,val_9103.JPEG,0.0
vgg/fc7_relu,2803,val_3625.JPEG,0.0
vgg/fc7_relu,2803,val_8132.JPEG,0.0
vgg/fc7_relu,2803,val_4960.JPEG,0.0
vgg/fc7_relu,2803,val_298.JPEG,0.0
vgg/fc7_relu,2804,val_9103.JPEG,0.0
vgg/fc7_relu,2804,val_8132.JPEG,0.0
vgg/fc7_relu,2804,val_4960.JPEG,0.0
vgg/fc7_relu,2804,val_298.JPEG,0.0
vgg/fc7_relu,2804,val_1957.JPEG,0.0
vgg/fc7_relu,2805,val_3625.JPEG,0.0
vgg/fc7_relu,2805,val_8132.JPEG,0.0
vgg/fc7_relu,2805,val_2280.JPEG,0.0
vgg/fc7_relu,2805,val_4960.JPEG,0.0
vgg/fc7_relu,2805,val_298.JPEG,0.0
vgg/fc7_relu,2806,val_9103.JPEG,0.0
vgg/fc7_relu,2806,val_3625.JPEG,0.0
vgg/fc7_relu,2806,val_8132.JPEG,0.0
vgg/fc7_relu,2806,val_2280.JPEG,0.0
vgg/fc7_relu,2806,val_4960.JPEG,0.0
vgg/fc7_relu,2807,val_9103.JPEG,0.0
vgg/fc7_relu,2807,val_3625.JPEG,0.0
vgg/fc7_relu,2807,val_8132.JPEG,0.0
vgg/fc7_relu,2807,val_2280.JPEG,0.0
vgg/fc7_relu,2807,val_4960.JPEG,0.0
vgg/fc7_relu,2808,val_9103.JPEG,0.0
vgg/fc7_relu,2808,val_3625.JPEG,0.0
vgg/fc7_relu,2808,val_8132.JPEG,0.0
vgg/fc7_relu,2808,val_2280.JPEG,0.0
vgg/fc7_relu,2808,val_4960.JPEG,0.0
vgg/fc7_relu,2809,val_8132.JPEG,0.0
vgg/fc7_relu,2809,val_2280.JPEG,0.0
vgg/fc7_relu,2809,val_4960.JPEG,0.0
vgg/fc7_relu,2809,val_298.JPEG,0.0
vgg/fc7_relu,2809,val_4005.JPEG,0.0
vgg/fc7_relu,2810,val_3625.JPEG,0.0
vgg/fc7_relu,2810,val_8132.JPEG,0.0
vgg/fc7_relu,2810,val_2280.JPEG,0.0
vgg/fc7_relu,2810,val_4960.JPEG,0.0
vgg/fc7_relu,2810,val_298.JPEG,0.0
vgg/fc7_relu,2811,val_4960.JPEG,0.0
vgg/fc7_relu,2811,val_298.JPEG,0.0
vgg/fc7_relu,2811,val_558.JPEG,0.0
vgg/fc7_relu,2811,val_5567.JPEG,0.0
vgg/fc7_relu,2811,val_9765.JPEG,0.0
vgg/fc7_relu,2812,val_9103.JPEG,0.0
vgg/fc7_relu,2812,val_3625.JPEG,0.0
vgg/fc7_relu,2812,val_8132.JPEG,0.0
vgg/fc7_relu,2812,val_2280.JPEG,0.0
vgg/fc7_relu,2812,val_4960.JPEG,0.0
vgg/fc7_relu,2813,val_9103.JPEG,0.0
vgg/fc7_relu,2813,val_3625.JPEG,0.0
vgg/fc7_relu,2813,val_8132.JPEG,0.0
vgg/fc7_relu,2813,val_2280.JPEG,0.0
vgg/fc7_relu,2813,val_4960.JPEG,0.0
vgg/fc7_relu,2814,val_9103.JPEG,0.0
vgg/fc7_relu,2814,val_3625.JPEG,0.0
vgg/fc7_relu,2814,val_8132.JPEG,0.0
vgg/fc7_relu,2814,val_2280.JPEG,0.0
vgg/fc7_relu,2814,val_4960.JPEG,0.0
vgg/fc7_relu,2815,val_8132.JPEG,0.0
vgg/fc7_relu,2815,val_2280.JPEG,0.0
vgg/fc7_relu,2815,val_4960.JPEG,0.0
vgg/fc7_relu,2815,val_298.JPEG,0.0
vgg/fc7_relu,2815,val_4005.JPEG,0.0
vgg/fc7_relu,2816,val_9103.JPEG,0.0
vgg/fc7_relu,2816,val_3625.JPEG,0.0
vgg/fc7_relu,2816,val_8132.JPEG,0.0
vgg/fc7_relu,2816,val_4960.JPEG,0.0
vgg/fc7_relu,2816,val_298.JPEG,0.0
vgg/fc7_relu,2817,val_3625.JPEG,0.0
vgg/fc7_relu,2817,val_4960.JPEG,0.0
vgg/fc7_relu,2817,val_4005.JPEG,0.0
vgg/fc7_relu,2817,val_1957.JPEG,0.0
vgg/fc7_relu,2817,val_2783.JPEG,0.0
vgg/fc7_relu,2818,val_9103.JPEG,0.0
vgg/fc7_relu,2818,val_3625.JPEG,0.0
vgg/fc7_relu,2818,val_8132.JPEG,0.0
vgg/fc7_relu,2818,val_2280.JPEG,0.0
vgg/fc7_relu,2818,val_4960.JPEG,0.0
vgg/fc7_relu,2819,val_9103.JPEG,0.0
vgg/fc7_relu,2819,val_3625.JPEG,0.0
vgg/fc7_relu,2819,val_8132.JPEG,0.0
vgg/fc7_relu,2819,val_2280.JPEG,0.0
vgg/fc7_relu,2819,val_4960.JPEG,0.0
vgg/fc7_relu,2820,val_9103.JPEG,0.0
vgg/fc7_relu,2820,val_3625.JPEG,0.0
vgg/fc7_relu,2820,val_2280.JPEG,0.0
vgg/fc7_relu,2820,val_298.JPEG,0.0
vgg/fc7_relu,2820,val_4005.JPEG,0.0
vgg/fc7_relu,2821,val_9103.JPEG,0.0
vgg/fc7_relu,2821,val_3625.JPEG,0.0
vgg/fc7_relu,2821,val_8132.JPEG,0.0
vgg/fc7_relu,2821,val_2280.JPEG,0.0
vgg/fc7_relu,2821,val_4960.JPEG,0.0
vgg/fc7_relu,2822,val_9103.JPEG,0.0
vgg/fc7_relu,2822,val_3625.JPEG,0.0
vgg/fc7_relu,2822,val_8132.JPEG,0.0
vgg/fc7_relu,2822,val_4960.JPEG,0.0
vgg/fc7_relu,2822,val_4005.JPEG,0.0
vgg/fc7_relu,2823,val_9103.JPEG,0.0
vgg/fc7_relu,2823,val_3625.JPEG,0.0
vgg/fc7_relu,2823,val_8132.JPEG,0.0
vgg/fc7_relu,2823,val_2280.JPEG,0.0
vgg/fc7_relu,2823,val_4960.JPEG,0.0
vgg/fc7_relu,2824,val_9103.JPEG,0.0
vgg/fc7_relu,2824,val_3625.JPEG,0.0
vgg/fc7_relu,2824,val_8132.JPEG,0.0
vgg/fc7_relu,2824,val_2280.JPEG,0.0
vgg/fc7_relu,2824,val_4960.JPEG,0.0
vgg/fc7_relu,2825,val_9103.JPEG,0.0
vgg/fc7_relu,2825,val_8132.JPEG,0.0
vgg/fc7_relu,2825,val_2280.JPEG,0.0
vgg/fc7_relu,2825,val_4960.JPEG,0.0
vgg/fc7_relu,2825,val_4005.JPEG,0.0
vgg/fc7_relu,2826,val_8132.JPEG,0.0
vgg/fc7_relu,2826,val_4960.JPEG,0.0
vgg/fc7_relu,2826,val_4005.JPEG,0.0
vgg/fc7_relu,2826,val_558.JPEG,0.0
vgg/fc7_relu,2826,val_1957.JPEG,0.0
vgg/fc7_relu,2827,val_9103.JPEG,0.0
vgg/fc7_relu,2827,val_3625.JPEG,0.0
vgg/fc7_relu,2827,val_8132.JPEG,0.0
vgg/fc7_relu,2827,val_2280.JPEG,0.0
vgg/fc7_relu,2827,val_4960.JPEG,0.0
vgg/fc7_relu,2828,val_8132.JPEG,0.0
vgg/fc7_relu,2828,val_2280.JPEG,0.0
vgg/fc7_relu,2828,val_4960.JPEG,0.0
vgg/fc7_relu,2828,val_298.JPEG,0.0
vgg/fc7_relu,2828,val_4005.JPEG,0.0
vgg/fc7_relu,2829,val_9103.JPEG,0.0
vgg/fc7_relu,2829,val_3625.JPEG,0.0
vgg/fc7_relu,2829,val_8132.JPEG,0.0
vgg/fc7_relu,2829,val_2280.JPEG,0.0
vgg/fc7_relu,2829,val_4960.JPEG,0.0
vgg/fc7_relu,2830,val_3625.JPEG,0.0
vgg/fc7_relu,2830,val_2280.JPEG,0.0
vgg/fc7_relu,2830,val_298.JPEG,0.0
vgg/fc7_relu,2830,val_4005.JPEG,0.0
vgg/fc7_relu,2830,val_558.JPEG,0.0
vgg/fc7_relu,2831,val_3625.JPEG,0.0
vgg/fc7_relu,2831,val_8132.JPEG,0.0
vgg/fc7_relu,2831,val_4960.JPEG,0.0
vgg/fc7_relu,2831,val_4005.JPEG,0.0
vgg/fc7_relu,2831,val_1957.JPEG,0.0
vgg/fc7_relu,2832,val_9103.JPEG,0.0
vgg/fc7_relu,2832,val_3625.JPEG,0.0
vgg/fc7_relu,2832,val_8132.JPEG,0.0
vgg/fc7_relu,2832,val_2280.JPEG,0.0
vgg/fc7_relu,2832,val_298.JPEG,0.0
vgg/fc7_relu,2833,val_9103.JPEG,0.0
vgg/fc7_relu,2833,val_3625.JPEG,0.0
vgg/fc7_relu,2833,val_8132.JPEG,0.0
vgg/fc7_relu,2833,val_2280.JPEG,0.0
vgg/fc7_relu,2833,val_4960.JPEG,0.0
vgg/fc7_relu,2834,val_9103.JPEG,0.0
vgg/fc7_relu,2834,val_3625.JPEG,0.0
vgg/fc7_relu,2834,val_8132.JPEG,0.0
vgg/fc7_relu,2834,val_2280.JPEG,0.0
vgg/fc7_relu,2834,val_298.JPEG,0.0
vgg/fc7_relu,2835,val_8132.JPEG,0.0
vgg/fc7_relu,2835,val_2280.JPEG,0.0
vgg/fc7_relu,2835,val_5567.JPEG,0.0
vgg/fc7_relu,2835,val_9765.JPEG,0.0
vgg/fc7_relu,2835,val_3449.JPEG,0.0
vgg/fc7_relu,2836,val_9103.JPEG,0.0
vgg/fc7_relu,2836,val_3625.JPEG,0.0
vgg/fc7_relu,2836,val_8132.JPEG,0.0
vgg/fc7_relu,2836,val_4005.JPEG,0.0
vgg/fc7_relu,2836,val_1957.JPEG,0.0
vgg/fc7_relu,2837,val_9103.JPEG,0.0
vgg/fc7_relu,2837,val_8132.JPEG,0.0
vgg/fc7_relu,2837,val_2280.JPEG,0.0
vgg/fc7_relu,2837,val_4960.JPEG,0.0
vgg/fc7_relu,2837,val_558.JPEG,0.0
vgg/fc7_relu,2838,val_9103.JPEG,0.0
vgg/fc7_relu,2838,val_3625.JPEG,0.0
vgg/fc7_relu,2838,val_8132.JPEG,0.0
vgg/fc7_relu,2838,val_2280.JPEG,0.0
vgg/fc7_relu,2838,val_4960.JPEG,0.0
vgg/fc7_relu,2839,val_9103.JPEG,0.0
vgg/fc7_relu,2839,val_8132.JPEG,0.0
vgg/fc7_relu,2839,val_2280.JPEG,0.0
vgg/fc7_relu,2839,val_4960.JPEG,0.0
vgg/fc7_relu,2839,val_298.JPEG,0.0
vgg/fc7_relu,2840,val_9103.JPEG,0.0
vgg/fc7_relu,2840,val_8132.JPEG,0.0
vgg/fc7_relu,2840,val_2280.JPEG,0.0
vgg/fc7_relu,2840,val_4960.JPEG,0.0
vgg/fc7_relu,2840,val_298.JPEG,0.0
vgg/fc7_relu,2841,val_9103.JPEG,0.0
vgg/fc7_relu,2841,val_8132.JPEG,0.0
vgg/fc7_relu,2841,val_2280.JPEG,0.0
vgg/fc7_relu,2841,val_4960.JPEG,0.0
vgg/fc7_relu,2841,val_4005.JPEG,0.0
vgg/fc7_relu,2842,val_9103.JPEG,0.0
vgg/fc7_relu,2842,val_3625.JPEG,0.0
vgg/fc7_relu,2842,val_8132.JPEG,0.0
vgg/fc7_relu,2842,val_2280.JPEG,0.0
vgg/fc7_relu,2842,val_4960.JPEG,0.0
vgg/fc7_relu,2843,val_9103.JPEG,0.0
vgg/fc7_relu,2843,val_3625.JPEG,0.0
vgg/fc7_relu,2843,val_8132.JPEG,0.0
vgg/fc7_relu,2843,val_2280.JPEG,0.0
vgg/fc7_relu,2843,val_298.JPEG,0.0
vgg/fc7_relu,2844,val_9103.JPEG,0.0
vgg/fc7_relu,2844,val_3625.JPEG,0.0
vgg/fc7_relu,2844,val_8132.JPEG,0.0
vgg/fc7_relu,2844,val_2280.JPEG,0.0
vgg/fc7_relu,2844,val_4960.JPEG,0.0
vgg/fc7_relu,2845,val_9103.JPEG,0.0
vgg/fc7_relu,2845,val_3625.JPEG,0.0
vgg/fc7_relu,2845,val_8132.JPEG,0.0
vgg/fc7_relu,2845,val_2280.JPEG,0.0
vgg/fc7_relu,2845,val_4960.JPEG,0.0
vgg/fc7_relu,2846,val_3625.JPEG,0.0
vgg/fc7_relu,2846,val_8132.JPEG,0.0
vgg/fc7_relu,2846,val_2280.JPEG,0.0
vgg/fc7_relu,2846,val_4005.JPEG,0.0
vgg/fc7_relu,2846,val_5567.JPEG,0.0
vgg/fc7_relu,2847,val_9103.JPEG,0.0
vgg/fc7_relu,2847,val_3625.JPEG,0.0
vgg/fc7_relu,2847,val_4960.JPEG,0.0
vgg/fc7_relu,2847,val_298.JPEG,0.0
vgg/fc7_relu,2847,val_4005.JPEG,0.0
vgg/fc7_relu,2848,val_9103.JPEG,0.0
vgg/fc7_relu,2848,val_8132.JPEG,0.0
vgg/fc7_relu,2848,val_2280.JPEG,0.0
vgg/fc7_relu,2848,val_298.JPEG,0.0
vgg/fc7_relu,2848,val_4005.JPEG,0.0
vgg/fc7_relu,2849,val_9103.JPEG,0.0
vgg/fc7_relu,2849,val_8132.JPEG,0.0
vgg/fc7_relu,2849,val_2280.JPEG,0.0
vgg/fc7_relu,2849,val_4960.JPEG,0.0
vgg/fc7_relu,2849,val_4005.JPEG,0.0
vgg/fc7_relu,2850,val_9103.JPEG,0.0
vgg/fc7_relu,2850,val_3625.JPEG,0.0
vgg/fc7_relu,2850,val_2280.JPEG,0.0
vgg/fc7_relu,2850,val_4960.JPEG,0.0
vgg/fc7_relu,2850,val_5567.JPEG,0.0
vgg/fc7_relu,2851,val_9103.JPEG,0.0
vgg/fc7_relu,2851,val_3625.JPEG,0.0
vgg/fc7_relu,2851,val_8132.JPEG,0.0
vgg/fc7_relu,2851,val_2280.JPEG,0.0
vgg/fc7_relu,2851,val_4960.JPEG,0.0
vgg/fc7_relu,2852,val_9103.JPEG,0.0
vgg/fc7_relu,2852,val_8132.JPEG,0.0
vgg/fc7_relu,2852,val_2280.JPEG,0.0
vgg/fc7_relu,2852,val_4960.JPEG,0.0
vgg/fc7_relu,2852,val_298.JPEG,0.0
vgg/fc7_relu,2853,val_9103.JPEG,0.0
vgg/fc7_relu,2853,val_3625.JPEG,0.0
vgg/fc7_relu,2853,val_2280.JPEG,0.0
vgg/fc7_relu,2853,val_4960.JPEG,0.0
vgg/fc7_relu,2853,val_558.JPEG,0.0
vgg/fc7_relu,2854,val_9103.JPEG,0.0
vgg/fc7_relu,2854,val_3625.JPEG,0.0
vgg/fc7_relu,2854,val_8132.JPEG,0.0
vgg/fc7_relu,2854,val_2280.JPEG,0.0
vgg/fc7_relu,2854,val_4960.JPEG,0.0
vgg/fc7_relu,2855,val_9103.JPEG,0.0
vgg/fc7_relu,2855,val_3625.JPEG,0.0
vgg/fc7_relu,2855,val_8132.JPEG,0.0
vgg/fc7_relu,2855,val_2280.JPEG,0.0
vgg/fc7_relu,2855,val_4960.JPEG,0.0
vgg/fc7_relu,2856,val_3625.JPEG,0.0
vgg/fc7_relu,2856,val_8132.JPEG,0.0
vgg/fc7_relu,2856,val_2280.JPEG,0.0
vgg/fc7_relu,2856,val_4960.JPEG,0.0
vgg/fc7_relu,2856,val_298.JPEG,0.0
vgg/fc7_relu,2857,val_9103.JPEG,0.0
vgg/fc7_relu,2857,val_8132.JPEG,0.0
vgg/fc7_relu,2857,val_2280.JPEG,0.0
vgg/fc7_relu,2857,val_4960.JPEG,0.0
vgg/fc7_relu,2857,val_298.JPEG,0.0
vgg/fc7_relu,2858,val_9103.JPEG,0.0
vgg/fc7_relu,2858,val_3625.JPEG,0.0
vgg/fc7_relu,2858,val_8132.JPEG,0.0
vgg/fc7_relu,2858,val_2280.JPEG,0.0
vgg/fc7_relu,2858,val_4960.JPEG,0.0
vgg/fc7_relu,2859,val_9103.JPEG,0.0
vgg/fc7_relu,2859,val_3625.JPEG,0.0
vgg/fc7_relu,2859,val_8132.JPEG,0.0
vgg/fc7_relu,2859,val_2280.JPEG,0.0
vgg/fc7_relu,2859,val_4960.JPEG,0.0
vgg/fc7_relu,2860,val_9103.JPEG,0.0
vgg/fc7_relu,2860,val_3625.JPEG,0.0
vgg/fc7_relu,2860,val_8132.JPEG,0.0
vgg/fc7_relu,2860,val_2280.JPEG,0.0
vgg/fc7_relu,2860,val_4960.JPEG,0.0
vgg/fc7_relu,2861,val_9103.JPEG,0.0
vgg/fc7_relu,2861,val_3625.JPEG,0.0
